n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
49.2,51.45,52.46666666666667,50.85,53.12,55.08333333333334,54.64285714285714,55.5375,55.82222222222224
47.1,43.55,49.63333333333333,53.825,54.98,53.35,54.6,55.0375,54.67777777777778
48.7,50.35,47.1,51.6,52.14,53.71666666666666,55.12857142857144,56.7125,56.03333333333333
32.3,45.8,47.43333333333333,53.55,52.7,49.98333333333334,56.67142857142858,56.8625,56.94444444444445
49.7,52.7,54.03333333333334,54.6,54.66,52.75,50.585714285714296,55.6875,57.244444444444454
37.9,47.3,43.76666666666667,48.725,47.56,48.30000000000001,51.27142857142858,52.0125,55.888888888888886
48.9,51.05,52.73333333333335,52.475,52.98,52.1,50.02857142857144,56.625,57.13333333333333
59.3,51.45,53.33333333333333,54.175,56.64,57.48333333333334,57.72857142857144,58.0375,55.43333333333334
52.1,52.55,52.96666666666666,52.1,52.4,51.63333333333333,53.74285714285714,56.0,53.877777777777794
54.7,49.3,52.7,50.45,53.34,53.80000000000001,53.41428571428572,54.8,56.11111111111112
34.7,49.6,53.23333333333333,52.3,56.58,55.06666666666667,53.99999999999999,54.625,55.67777777777778
39.3,52.35,46.36666666666666,53.3,55.26,56.18333333333334,56.68571428571428,56.35,56.75555555555556
47.5,47.5,52.63333333333334,53.55,54.6,49.31666666666668,54.71428571428571,56.2875,55.555555555555564
52.4,57.55,57.099999999999994,57.275,55.42,55.08333333333334,55.22857142857143,55.75,56.722222222222214
42.9,42.85,47.5,57.925,56.74,56.51666666666667,55.77142857142858,55.325,54.18888888888889
49.1,50.0,53.03333333333334,51.45,49.66,49.05,53.14285714285714,53.2375,53.75555555555556
66.6,55.4,49.8,50.075,51.4,55.79999999999999,55.98571428571429,57.2125,58.03333333333333
40.0,48.15,50.1,53.2,52.96,50.68333333333335,54.05714285714285,55.9,56.23333333333334
46.0,43.0,46.7,53.25,54.14,54.06666666666666,55.62857142857143,57.025,56.7888888888889
47.6,49.6,51.9,52.15,53.18,53.88333333333333,57.0,57.2,57.22222222222223
38.1,48.95,51.7,55.475,58.72,56.25,58.028571428571425,57.425,56.08888888888889
46.1,57.35,58.29999999999998,52.825,54.12,54.51666666666666,58.37142857142856,57.7625,56.57777777777778
41.3,45.75,53.06666666666667,56.55,54.58,54.38333333333332,54.642857142857146,53.8375,56.52222222222222
43.7,45.45,48.56666666666666,50.25,51.42,55.70000000000001,54.57142857142857,56.5375,55.83333333333333
59.7,65.45,62.23333333333332,57.725,59.62,56.11666666666667,56.87142857142857,57.05,56.322222222222216
35.5,44.4,49.3,51.325,55.0,53.7,55.914285714285704,56.1125,56.83333333333332
49.9,48.45,54.63333333333333,55.575,55.26,53.66666666666667,53.028571428571425,54.9875,56.03333333333333
48.0,49.55,52.33333333333334,52.975,52.26,52.76666666666666,53.7,54.85,56.94444444444444
51.2,52.65,55.63333333333333,53.675,53.3,55.04999999999999,55.57142857142857,56.3,55.50000000000001
54.4,55.15,50.56666666666666,53.575,55.1,54.56666666666668,57.957142857142856,56.05,54.644444444444446
39.6,46.65,47.5,51.9,53.18,46.45,51.614285714285714,52.7125,54.8
45.0,54.6,49.43333333333333,48.625,50.04,50.74999999999999,52.72857142857144,55.05,55.87777777777777
41.4,46.95,46.5,45.725,51.7,51.58333333333333,53.32857142857143,53.45,54.45555555555555
64.8,51.9,51.66666666666668,53.8,55.24,54.31666666666666,54.21428571428571,56.8875,56.544444444444444
46.1,42.8,52.33333333333333,53.475,55.66,56.51666666666665,55.985714285714295,56.6875,56.7111111111111
50.0,51.8,54.70000000000001,56.075,55.62,54.38333333333332,55.91428571428572,55.0125,55.17777777777778
42.1,45.25,44.86666666666667,51.975,53.54,54.6,51.285714285714285,53.7625,54.222222222222214
39.4,52.1,55.53333333333333,60.8,54.56,55.75000000000001,55.542857142857144,57.0375,55.900000000000006
50.3,50.2,50.66666666666666,55.0,48.76,49.0,55.95714285714287,57.1,56.7
51.2,45.5,49.3,51.275,51.26,49.83333333333333,50.65714285714285,53.8375,54.14444444444445
42.8,49.4,55.400000000000006,55.85,53.96,54.23333333333334,54.9,55.0625,56.1888888888889
59.0,54.3,54.70000000000001,58.8,49.64,59.099999999999994,57.84285714285715,57.5,57.39999999999999
40.0,46.5,46.66666666666667,49.125,54.18,54.16666666666667,54.35714285714286,54.9,54.91111111111111
49.7,55.05,58.26666666666666,55.825,55.06,57.73333333333333,57.785714285714285,56.3125,56.03333333333333
54.8,53.75,57.26666666666668,55.425,54.22,55.31666666666668,51.02857142857143,54.4125,55.25555555555556
46.9,53.4,52.900000000000006,54.1,56.34,56.68333333333333,54.62857142857142,55.575,56.544444444444444
52.1,56.4,54.8,56.025,54.0,53.6,54.457142857142856,54.9125,54.66666666666668
39.4,45.25,47.93333333333334,46.3,48.34,51.150000000000006,49.94285714285713,55.725,55.78888888888888
39.6,51.75,52.73333333333333,48.7,54.38,55.23333333333334,55.41428571428572,54.0625,55.16666666666667
40.6,49.55,53.13333333333333,54.825,56.0,56.08333333333334,55.57142857142858,55.4875,53.83333333333333
39.2,50.55,50.466666666666654,53.2,52.32,53.60000000000001,53.44285714285715,56.35,55.42222222222224
48.2,50.15,53.3,58.0,57.38,57.36666666666665,56.87142857142858,56.8375,57.022222222222226
34.7,47.1,53.26666666666666,54.05,54.42,54.26666666666668,55.357142857142854,55.6,55.64444444444443
50.1,51.8,53.23333333333332,56.05,57.0,55.88333333333334,56.15714285714285,56.5375,57.0
